City,2015 Population,2016 Population,2017 Population,2018 Population,2019 Population,2020 Population,2021 Population,2015 Price,2016 Price,2017 Price,2018 Price,2019 Price,2020 Price,2021 Price,2016 Population Change (%),2017 Population Change (%),2018 Population Change (%),2019 Population Change (%),2020 Population Change (%),2021 Population Change (%),2016 Price Change (%),2017 Price Change (%),2018 Price Change (%),2019 Price Change (%),2020 Price Change (%),2021 Price Change (%)
Santa Monica,92169.0,92247.0,92495.0,92078.0,91577.0,91600.0,92828.0,1470627.2,1446466.9,1607786.2,1974028.0,2060064.3,2071689.5,2259775.4,0.08462715229632523,0.2688434312226956,-0.4508351802800152,-0.5441039119007798,0.025115476593467793,1.3406113537117905,-1.6428568708643527,11.152643727969167,22.779260078236774,4.358413355838927,0.5643124828676441,9.078865341548523
Santa Paula,30246.0,30283.0,30344.0,30258.0,30098.0,30297.0,30741.0,388039.2,416457.9,445112.5,474436.1,486534.0,512182.6,583585.9,0.12233022548436157,0.20143314731037215,-0.2834168204587398,-0.5287857756626346,0.6611734999003256,1.465491632834934,7.323667299592415,6.880551431489228,6.587907551461704,2.5499535132339264,5.271697353114063,13.940985109607404
Santa Rosa,172066.0,173165.0,174244.0,181038.0,179701.0,178391.0,179213.0,483936.0,528916.3,565103.2,622542.2,615866.2,620085.7,673312.9,0.638708402589704,0.6231051309444748,3.8991299556943138,-0.7385189849644826,-0.7289887090222091,0.46078557774775636,9.294679461747018,6.841706334253625,10.164338124434618,-1.072377101504123,0.6851325823693524,8.583845749063409
Santa Ynez,4489.0,4468.0,4377.0,4401.0,4546.0,4728.0,4679.0,1018818.0,1079292.7,1101993.3,1129915.5,1166439.7,1187875.3,1480462.4,-0.4678102027177545,-2.036705461056401,0.5483207676490748,3.2947057486934788,4.003519577650682,-1.0363790186125212,5.935770667577522,2.103284864244898,2.5337903597054496,3.2324718087325963,1.8376946532255456,24.631129210279887
Santee,56255.0,56839.0,57376.0,57615.0,57797.0,57407.0,59679.0,427925.3,458657.8,489828.4,516980.0,526599.3,558277.1,656043.9,1.0381299440049774,0.9447738348669047,0.4165504740658115,0.31588995921201074,-0.6747755073792758,3.9577055062971414,7.181744103468526,6.7960470747472375,5.543084067808231,1.8606715927115258,6.015541608201896,17.512235411411297
Saratoga,30817.0,30830.0,31013.0,30886.0,30697.0,31084.0,31194.0,2115357.4,2152561.9,2146239.5,2570938.9,2615453.3,2635450.3,3121945.8,0.04218450855047539,0.593577684073954,-0.4095056911617709,-0.6119277342485269,1.2607095155878425,0.3538798095483207,1.7587808093327397,-0.2937151307936793,19.78807118217701,1.7314452708308201,0.7645710974843252,18.45967271703056
Sausalito,7094.0,7115.0,7147.0,7139.0,7116.0,7177.0,7260.0,1382143.7,1490567.0,1543714.6,1644343.5,1653966.8,1703889.8,1902154.4,0.2960248096983366,0.44975404075895997,-0.11193507765496012,-0.3221739739459308,0.8572231590781338,1.1564720635362964,7.8445750611893725,3.5655961791720934,6.518620734687611,0.5852366005034865,3.0183798127024075,11.635998994770663
Scotts Valley,11780.0,11824.0,11892.0,11900.0,11863.0,12055.0,12317.0,788120.9,847551.5,890784.1,949165.7,950304.6,977611.3,1146433.7,0.37351443123938877,0.5751014884979702,0.06727211570803902,-0.31092436974789917,1.6184776194891681,2.173372044794691,7.540797357359762,5.100881775325745,6.553956228001823,0.1199895866443576,2.8734681490545317,17.268867493655186
Seal Beach,24551.0,24510.0,24510.0,24364.0,24204.0,24268.0,25216.0,813077.0,829764.5,898849.6,970697.6,971617.8,1011899.7,1161624.7,-0.16699930756384668,0.0,-0.5956752345981232,-0.6567066163191594,0.26441910428028426,3.9063787703972306,2.0523886421581228,8.325868363855044,7.993328361051727,0.09479780314693988,4.145858587605116,14.796426958126386
Seaside,33999.0,34120.0,34259.0,34077.0,33956.0,34063.0,32631.0,410465.7,448868.3,486428.5,521337.8,544604.3,579783.2,666984.3,0.3558928203770699,0.40738569753810083,-0.5312472634928048,-0.3550782052410717,0.3151136765225586,-4.203974987523119,9.355860916027813,8.36775508540033,7.176655973077232,4.462845395058647,6.459534013962045,15.040294372103244
Sebastopol,7583.0,7630.0,7653.0,7666.0,7760.0,7664.0,7563.0,735866.6,799417.8,846795.4,915166.1,922260.0,924802.4,1042581.1,0.6198074640643545,0.30144167758846657,0.16986802561087155,1.2261935820506131,-1.2371134020618557,-1.3178496868475993,8.636239231404181,5.9265130198501925,8.074051890220465,0.77514890466332,0.2756706351788024,12.735553021921216
Selma,24017.0,24228.0,24537.0,24598.0,24675.0,24405.0,24545.0,173528.0,187877.8,201277.6,218078.1,231138.0,243449.4,279430.4,0.878544364408544,1.2753838533927686,0.24860414883645107,0.3130335799658509,-1.094224924012158,0.5736529399713174,8.2694435480153,7.132189114413741,8.346929812358653,5.988634347052727,5.3264283674687825,14.779662632152732
Shafter,17513.0,17801.0,18433.0,18923.0,19447.0,19743.0,19897.0,177549.9,191681.0,202850.0,217444.8,231526.5,249593.9,287115.6,1.6444926625935021,3.5503623391944275,2.6582759181902023,2.7691169476298683,1.5220856687406799,0.7800232993972547,7.958945625990219,5.826868599391697,7.194873058910519,6.475988388777296,7.803599156036131,15.033099767261934
Shandon,1227.0,1128.0,1219.0,1141.0,1085.0,1054.0,1110.0,238605.6,259639.1,294803.2,319191.3,329294.1,342476.1,394677.2,-8.06845965770171,8.067375886524824,-6.398687448728466,-4.9079754601226995,-2.857142857142857,5.313092979127135,8.815174497161843,13.54345320100093,8.272671395697188,3.165123861458626,4.003108467476339,15.242260700819719
Shaver Lake,742.0,553.0,552.0,498.0,473.0,438.0,362.0,402213.2,422243.1,433139.9,450946.5,458755.5,461422.1,546806.0,-25.471698113207548,-0.18083182640144665,-9.782608695652174,-5.020080321285141,-7.399577167019028,-17.35159817351598,4.979921096572655,2.5806934441320766,4.111050494309108,1.7316910099091576,0.5812682354761909,18.504510295453994
Sheridan,1567.0,1450.0,1337.0,1250.0,1355.0,1120.0,1326.0,243580.8,279094.3,312689.1,338482.8,356456.5,386368.2,454097.2,-7.466496490108487,-7.793103448275862,-6.507105459985041,8.4,-17.343173431734318,18.392857142857146,14.579761623247812,12.037078507156897,8.248992369737229,5.310077794204022,8.391402597511902,17.52965176740736
Shingle Springs,4533.0,4323.0,4100.0,3865.0,3846.0,3710.0,3609.0,386207.9,416650.4,447397.1,478943.5,496373.7,511504.6,597759.9,-4.632693580410324,-5.158454776775388,-5.731707317073171,-0.49159120310478654,-3.5361414456578264,-2.7223719676549867,7.882412555517377,7.379496095527557,7.051096218549478,3.6393019218342064,3.048288013647775,16.863054604005526
Sierra City,218.0,204.0,165.0,152.0,126.0,84.0,146.0,185192.8,198381.7,214385.4,230940.6,239088.0,260837.3,304864.6,-6.422018348623854,-19.11764705882353,-7.878787878787878,-17.105263157894736,-33.33333333333333,73.80952380952381,7.1217131551550725,8.067125143095346,7.722167647610337,3.5279201664843662,9.096776082446626,16.87921934477929
Sierra Madre,11084.0,11067.0,11061.0,11006.0,10932.0,10829.0,11253.0,799007.0,809621.1,883597.8,969806.0,991056.5,1018195.9,1173878.6,-0.15337423312883436,-0.05421523448088912,-0.4972425639634753,-0.672360530619662,-0.942188071716063,3.915412318773663,1.3284113906386275,9.137200105086203,9.756497809297391,2.191211438163921,2.738431159071155,15.29005371166787
Sierraville,55.0,39.0,80.0,103.0,85.0,166.0,301.0,211750.6,240268.6,264875.1,297572.3,313195.4,336657.9,420197.1,-29.09090909090909,105.12820512820514,28.749999999999996,-17.475728155339805,95.29411764705881,81.32530120481928,13.467730433821675,10.241246671433542,12.34438420221456,5.250186257255812,7.491329693858849,24.814269916137405
Signal Hill,11332.0,11404.0,11508.0,11538.0,11512.0,11430.0,11780.0,523267.9,532954.2,561331.5,622689.2,650747.9,670678.1,765941.8,0.6353688669255206,0.9119607155384075,0.2606882168925964,-0.22534234702721442,-0.7123002084781098,3.062117235345582,1.851116798871081,5.324528824428074,10.930742350999356,4.5060521364430395,3.0626606708988153,14.204086878638215
Simi Valley,126103.0,126126.0,126546.0,126199.0,125842.0,125768.0,126809.0,510948.0,542585.8,571272.0,599350.9,606980.7,630952.9,727097.6,0.018239058547377937,0.333000333000333,-0.2742085881813728,-0.28288655219138026,-0.058803896950143826,0.8277145219769735,6.1919803972224265,5.286942636537844,4.915154252265125,1.2730105185459686,3.9494171725723852,15.238015389104314
Smartsville,82.0,142.0,140.0,163.0,267.0,487.0,386.0,275995.1,313256.5,337490.1,369659.6,378024.4,399771.8,474988.6,73.17073170731707,-1.4084507042253522,16.428571428571427,63.80368098159509,82.39700374531836,-20.739219712525667,13.500746933550642,7.736024631571883,9.531983308547423,2.26283856823955,5.752909071477917,18.814933919801245
Smith River,767.0,827.0,746.0,632.0,498.0,670.0,812.0,233025.5,254225.7,266453.6,293516.4,309639.9,335059.9,378108.7,7.822685788787484,-9.794437726723096,-15.281501340482572,-21.202531645569618,34.53815261044177,21.19402985074627,9.097802601002899,4.809859900080898,10.156665175475222,5.493219458946757,8.209536303299412,12.848090744371376
Snelling,104.0,131.0,115.0,101.0,119.0,115.0,144.0,245240.7,264810.4,293280.4,309340.4,329216.3,339672.5,404881.9,25.961538461538463,-12.213740458015266,-12.173913043478262,17.82178217821782,-3.361344537815126,25.217391304347824,7.979792913655853,10.751088325836145,5.475988166955582,6.425251923124158,3.1760881827540164,19.197727222545254
Soda Springs,59.0,58.0,53.0,21.0,46.0,46.0,54.0,429701.8,455285.4,467192.8,497434.7,517005.9,538520.1,682604.6,-1.694915254237288,-8.620689655172415,-60.37735849056604,119.04761904761905,0.0,17.391304347826086,5.953803311971241,2.615370490685615,6.473109174627696,3.9344259658604455,4.1613064763864305,26.755640133023817
Solana Beach,13253.0,13312.0,13362.0,13370.0,13356.0,13301.0,13025.0,1201807.1,1269358.6,1337406.8,1418293.2,1409524.5,1494684.2,1833243.7,0.4451822228929299,0.37560096153846156,0.059871276754976804,-0.10471204188481677,-0.41179994010182686,-2.0750319524847756,5.6208271693518865,5.360833416183571,6.048002746808219,-0.6182572122604799,6.041732513340489,22.650905120961337
Soledad,25826.0,25616.0,25603.0,25597.0,25705.0,25667.0,25102.0,297659.5,332929.0,356936.9,381017.7,402256.4,436759.9,517117.4,-0.8131340509564005,-0.05074953154278576,-0.02343475373979612,0.421924444270813,-0.1478311612526746,-2.201270113375151,11.848941491872425,7.21111708502414,6.746514580028007,5.574202983220992,8.577489382393916,18.398552614376914
Solvang,5456.0,5552.0,5650.0,5734.0,5804.0,5644.0,6032.0,726389.4,780240.4,805373.7,827523.3,843805.3,862501.7,1055714.1,1.7595307917888565,1.7651296829971181,1.4867256637168142,1.2207882804325079,-2.7567195037904892,6.874557051736358,7.413516772133513,3.2212251506074194,2.7502263855897073,1.967557892327624,2.2157244094105484,22.40139352768814
Sonoma,10897.0,10952.0,11014.0,11074.0,11075.0,11082.0,10819.0,682664.8,746942.3,778505.3,847712.8,841619.4,844275.6,968737.9,0.5047260713957971,0.5661066471877283,0.5447612130016343,0.009030160736861116,0.06320541760722348,-2.3732178307164773,9.415675160049265,4.225627602024948,8.889791758643133,-0.7188047650100391,0.31560584273603404,14.741904183894459
Soquel,10827.0,10912.0,11241.0,10862.0,10883.0,10721.0,10806.0,785946.2,861976.1,900943.1,964295.1,946554.2,967448.3,1166324.6,0.7850743511591391,3.0150293255131966,-3.3715861578151407,0.19333456085435463,-1.488560139667371,0.7928364891334763,9.673677409471543,4.520658983468335,7.031742626143648,-1.8397791298535089,2.2073854830500035,20.55678840926177
South El Monte,20483.0,20566.0,20712.0,20727.0,20721.0,20791.0,19860.0,355458.7,371113.9,409870.7,461958.4,477593.6,503518.2,576307.5,0.4052140799687545,0.7099095594670816,0.07242178447276941,-0.02894774931249095,0.33782153370976303,-4.477899090952816,4.404224738345134,10.443370620178868,12.708324844884011,3.3845471800058085,5.428171566788173,14.456140810798892
South Gate,95350.0,95219.0,95420.0,95103.0,94642.0,94905.0,93308.0,325921.2,344426.4,380885.1,427658.7,451716.2,481360.2,545701.0,-0.1373885684320923,0.2110923240109642,-0.33221546845525046,-0.4847376002860057,0.2778893091861964,-1.6827353669458933,5.677814146486945,10.585338406115197,12.280238843682788,5.625397074816904,6.562527533880785,13.366456138251559
South Lake Tahoe,21437.0,21506.0,21680.0,21814.0,21939.0,22535.0,21355.0,375425.5,399993.3,429845.3,466533.6,477978.0,484601.7,623830.1,0.32187339646405744,0.8090765367804333,0.6180811808118082,0.5730264967452094,2.716623364784174,-5.236299090303972,6.543988088182607,7.463125007343874,8.535233489815985,2.4530709042178365,1.3857750775140303,28.73048113533237
South Pasadena,25999.0,25936.0,25974.0,25824.0,25661.0,25478.0,26837.0,985780.0,974206.7,1058772.7,1235775.1,1278330.9,1325267.7,1497298.1,-0.24231701219277665,0.14651449722393586,-0.5775005775005776,-0.6311957868649318,-0.7131444604652976,5.334013658842923,-1.1740246302420465,8.680498707307187,16.717695875611465,3.4436524898421896,3.6717253725150547,12.980803802884516
South San Francisco,66217.0,66587.0,67120.0,67294.0,67408.0,66878.0,66331.0,777174.9,863808.9,920169.2,1050781.1,1046268.0,1088360.8,1209164.7,0.5587688962049021,0.8004565455719586,0.2592371871275328,0.16940589056973876,-0.786256824115832,-0.8179072340680044,11.147297731823299,6.524625990771793,14.194335128800242,-0.42949954086537084,4.023137475293142,11.09961880288227
Springville,763.0,823.0,849.0,872.0,965.0,567.0,480.0,225420.2,240441.1,259729.5,277770.9,286904.6,300766.4,356277.0,7.863695937090433,3.1591737545565004,2.7090694935217905,10.6651376146789,-41.24352331606217,-15.343915343915343,6.66351107842154,8.022089401520786,6.9462267474430215,3.2882134161641674,4.8315014816772015,18.45638342580819
Squaw Valley,2796.0,3187.0,3044.0,3449.0,3646.0,3511.0,3688.0,180353.6,196149.7,213255.9,230188.6,237759.8,253143.0,308306.5,13.984263233190273,-4.486978349545026,13.304862023653088,5.711800521890403,-3.702687877125617,5.041298775277698,8.758405709672559,8.720992180971972,7.940085127773727,3.2891290011755503,6.470059278313664,21.79143804094919
Stanford,14213.0,14926.0,15277.0,15668.0,16326.0,16200.0,16333.0,2194553.9,2250074.8,2269565.1,2626737.0,2643960.1,2613545.1,2859703.3,5.016534158868642,2.3516012327482247,2.559403024153957,4.199642583609905,-0.7717750826901874,0.8209876543209876,2.5299401395427066,0.8662067589930912,15.737460009408846,0.6556842196230568,-1.1503577531294817,9.418555662192311
Stanton,38625.0,38594.0,38648.0,38509.0,38377.0,38317.0,38167.0,375411.3,397704.0,444892.5,496108.6,509447.2,543345.5,626208.9,-0.08025889967637541,0.13991812198787376,-0.3596563858414407,-0.34277701316575343,-0.15634364332803502,-0.3914711485763499,5.938206974590273,11.86523142839901,11.512016947914379,2.688645187767363,6.653937836933835,15.250591014372997
Stevinson,290.0,243.0,351.0,331.0,177.0,196.0,188.0,280718.4,318880.9,340423.2,373406.1,395806.3,403334.1,507012.7,-16.206896551724135,44.44444444444444,-5.698005698005698,-46.52567975830816,10.734463276836157,-4.081632653061225,13.594584466141157,6.755594330046104,9.688793243233706,5.99888432459995,1.9018898890694735,25.705389155045417
Stinson Beach,462.0,603.0,596.0,556.0,600.0,583.0,526.0,1849494.0,2111801.9,2282437.1,2457115.9,2403941.2,2737984.6,3419027.9,30.519480519480517,-1.1608623548922055,-6.7114093959731544,7.913669064748201,-2.833333333333333,-9.777015437392796,14.182684561290811,8.080076071529255,7.653170376524278,-2.1641103702108526,13.895656016877615,24.87389081735521
Stirling City,176.0,186.0,201.0,307.0,374.0,300.0,315.0,65561.4,85105.2,95370.7,112467.3,145511.9,164142.0,174946.5,5.681818181818182,8.064516129032258,52.736318407960205,21.824104234527688,-19.786096256684495,5.0,29.80991864115166,12.062130163609275,17.926470079384977,29.381518005678085,12.803145309765048,6.582410352012282
Stockton,299722.0,301443.0,304358.0,306283.0,309228.0,311103.0,317818.0,208200.6,233751.4,262997.7,294051.0,310804.4,328712.7,393478.2,0.5741987575152975,0.9670153229632136,0.6324788571353472,0.9615290434010376,0.6063487135705693,2.158449130995201,12.27220286588991,12.511711159804825,11.807441662037343,5.697447041499612,5.7619197154223,19.702767796924185
Stratford,1020.0,1041.0,966.0,878.0,901.0,771.0,1115.0,107404.2,115458.2,132428.6,142948.7,155292.7,170740.4,199458.0,2.0588235294117645,-7.204610951008646,-9.109730848861282,2.619589977220957,-14.428412874583795,44.61738002594034,7.498775653093641,14.698306400065139,7.9439788686129775,8.635265658239634,9.947473384132017,16.819452221032634
Strathmore,2920.0,3240.0,3617.0,2915.0,3033.0,3641.0,3360.0,118753.5,128017.5,144001.0,159214.6,176660.2,192025.5,222402.3,10.95890410958904,11.635802469135804,-19.408349460879183,4.048027444253859,20.04615891856248,-7.717659983521011,7.80103323270472,12.485402386392487,10.564926632453945,10.957286580502043,8.697657989745277,15.819149019270872
Suisun City,28867.0,29045.0,29280.0,29379.0,29488.0,29459.0,29436.0,294316.0,326151.8,360839.6,393776.8,406800.9,426529.7,491908.1,0.6166210551841202,0.8090893441211913,0.33811475409836067,0.3710133088260322,-0.09834508952794357,-0.0780746121728504,10.816877098085047,10.635477099927087,9.127933852049502,3.3074828176774345,4.84974344943681,15.327983022049803
Summerland,1505.0,1146.0,1108.0,923.0,844.0,745.0,582.0,1526974.0,1680431.7,1715479.4,1751034.7,1731976.5,1714656.1,2212212.0,-23.853820598006646,-3.315881326352531,-16.69675090252708,-8.559046587215601,-11.729857819905213,-21.879194630872483,10.049791286557594,2.08563668490662,2.0726159696234214,-1.0883964778082327,-1.0000366633149993,29.017824623841477
Sunnyvale,148178.0,149596.0,151565.0,152323.0,152770.0,152569.0,155550.0,1169514.5,1243687.4,1278565.9,1642635.5,1622232.2,1634927.7,1830261.3,0.9569571731296144,1.3162116634134602,0.5001154620129977,0.2934553547395994,-0.13157033448975586,1.9538700522386592,6.342195842804848,2.804442659787339,28.47484044428215,-1.2421075765134777,0.7825945015762849,11.947537496612242
Sunol,985.0,1004.0,967.0,962.0,850.0,835.0,799.0,952547.2,1076813.3,1126130.9,1201031.6,1144396.9,1184396.7,1366836.3,1.9289340101522845,-3.6852589641434266,-0.5170630816959669,-11.642411642411643,-1.7647058823529411,-4.311377245508982,13.045663249023262,4.579958289891095,6.651153964428132,-4.715504571236942,3.495273361890446,15.403589017092001
Susanville,16048.0,15555.0,15286.0,15216.0,15064.0,14922.0,16305.0,134723.1,150388.8,163241.6,176603.7,184961.8,197094.4,224052.3,-3.0720338983050848,-1.7293474766955963,-0.45793536569409915,-0.9989484752891693,-0.9426447158789166,9.268194611982308,11.628072691320183,8.546381113487186,8.185474780938195,4.732686801012649,6.559516613700779,13.677659030393555
Sutter,3195.0,3204.0,2948.0,2994.0,3005.0,2789.0,2778.0,194035.4,213889.2,236572.1,259099.3,277388.4,300707.7,354895.5,0.28169014084507044,-7.990012484394507,1.5603799185888738,0.36740146960587844,-7.18801996672213,-0.39440659734671923,10.232050440280496,10.60497678237143,9.52234012379312,7.058722273661116,8.406732220958045,18.020090606259828
Sutter Creek,2083.0,2487.0,2517.0,2538.0,2573.0,2638.0,2614.0,282797.8,310707.2,327585.5,354477.4,373479.3,386564.9,445528.0,19.39510321651464,1.2062726176115801,0.834326579261025,1.3790386130811663,2.5262339681305868,-0.9097801364670205,9.869030098536843,5.432220431325694,8.20912403021502,5.360539205038167,3.5037015438338983,15.2530920422418
Taft,9130.0,9128.0,9224.0,9307.0,9372.0,9189.0,8730.0,104372.8,113419.1,115674.8,121553.5,127999.7,135335.7,156472.0,-0.02190580503833516,1.0517090271691498,0.8998265394622723,0.6983990544751262,-1.9526248399487836,-4.995102840352596,8.667296460380484,1.9888184617934697,5.082092210230748,5.3031792585157955,5.7312634326486815,15.617682547916022
Taft Mosswood,1117.0,936.0,1064.0,951.0,1104.0,1060.0,1351.0,134211.8,160872.4,188099.5,225622.7,245202.8,258992.7,308161.5,-16.2041181736795,13.675213675213676,-10.6203007518797,16.08832807570978,-3.985507246376811,27.452830188679243,19.864572265627917,16.924655814173224,19.948591038253696,8.678249130074224,5.623875420672205,18.984627752056326
Tahoe Vista,1367.0,1293.0,1290.0,1288.0,1158.0,1233.0,1120.0,509702.1,541692.9,571842.0,612663.6,641561.9,669686.7,900739.2,-5.4133138258961235,-0.23201856148491878,-0.15503875968992248,-10.093167701863354,6.476683937823833,-9.164639091646391,6.276372022010514,5.565718140296831,7.138615211894191,4.716829921020287,4.383801469507452,34.501581112481404
Tahoma,943.0,926.0,675.0,867.0,974.0,1039.0,1035.0,505154.3,532161.0,561053.7,607321.0,626330.9,654452.2,868510.6,-1.8027571580063628,-27.10583153347732,28.444444444444443,12.341407151095732,6.673511293634498,-0.384985563041386,5.346227875324433,5.429315564274713,8.246501181615958,3.130123937752856,4.489847139906386,32.70802665190827
Tehachapi,13536.0,13179.0,12948.0,12753.0,12680.0,12718.0,13346.0,218956.7,236851.3,254032.9,270178.1,281999.3,299064.2,351826.3,-2.6374113475177303,-1.7527885272023673,-1.5060240963855422,-0.5724143338822237,0.2996845425867508,4.9378833149866335,8.172666102475958,7.254171710267163,6.355554733264858,4.375336120877307,6.051397999924122,17.64239919054169
Tehama,410.0,467.0,392.0,445.0,481.0,503.0,483.0,139972.5,147681.7,151714.1,163465.5,190677.2,209525.7,248268.7,13.902439024390246,-16.059957173447536,13.520408163265307,8.089887640449438,4.5738045738045745,-3.9761431411530817,5.5076532890389265,2.7304669434330684,7.7457533610916816,16.646754208074494,9.8850308269683,18.49081043518766
Temecula,107153.0,108965.0,110722.0,112230.0,113381.0,113117.0,109376.0,400395.3,419571.6,441110.6,476141.8,484183.5,507260.0,619001.1,1.6910399148880575,1.612444362868811,1.3619696176008382,1.0255724850752919,-0.23284324534093015,-3.307195204964771,4.789341932834873,5.133569574299119,7.941591065823404,1.6889296423880473,4.766064931993759,22.028368095256866
Temple City,36079.0,36084.0,36214.0,36137.0,36042.0,35699.0,36526.0,670366.3,669360.5,718637.9,787298.7,790201.3,817849.0,910491.1,0.01385847723052191,0.3602704799911318,-0.21262495167614737,-0.2628884522788278,-0.9516674990289107,2.3165915011624976,-0.1500373750888203,7.361862553885391,9.5542970945451,0.3686783681974952,3.4988173266735894,11.32753112127055
Templeton,7377.0,7525.0,7989.0,7938.0,7838.0,7965.0,8458.0,512287.4,543768.3,596491.9,634241.4,645797.9,673010.6,776632.3,2.006235597126203,6.166112956810632,-0.6383777694329703,-1.2597631645250693,1.620311303904057,6.189579409918393,6.145163827960638,9.695967933401041,6.328585518093371,1.8220980213527531,4.2138105435152315,15.39674115088233
Terra Bella,2526.0,3201.0,3110.0,3304.0,3182.0,2389.0,1563.0,168502.5,182472.1,195246.6,209496.4,227891.2,238787.1,284456.8,26.72209026128266,-2.8428616057482037,6.237942122186495,-3.6924939467312345,-24.921433060967946,-34.57513604018418,8.290440794646967,7.000796286117166,7.298360125093081,8.780485010720957,4.781185056728822,19.12569816376177
Thermal,3106.0,2396.0,2166.0,1359.0,1333.0,1371.0,1198.0,120978.6,138333.5,151365.3,168135.2,178224.6,192288.6,231962.0,-22.858982614294913,-9.599332220367279,-37.257617728531855,-1.9131714495952907,2.8507126781695424,-12.618526622902989,14.345429687564573,9.420566963172325,11.07909144301899,6.000766050178662,7.891166539299288,20.632216366440854
Thornton,916.0,968.0,934.0,1038.0,1033.0,903.0,889.0,198524.1,229723.2,258207.2,287588.1,300114.8,329004.9,379285.8,5.676855895196507,-3.512396694214876,11.134903640256958,-0.48169556840077066,-12.584704743465633,-1.550387596899225,15.715522699762902,12.39927007807657,11.378807407384443,4.3557782815074795,9.626349650200536,15.28272071327812
Thousand Oaks,128565.0,128623.0,128909.0,128481.0,127873.0,127648.0,127274.0,654410.8,686312.8,721148.3,752457.0,758754.7,782437.2,889729.5,0.04511336677945008,0.2223552552809373,-0.3320171593915088,-0.473221721499677,-0.1759558311762452,-0.29299323138631234,4.8749195459488135,5.075746802332697,4.341506455745643,0.836951480283917,3.121232725148194,13.712576549274505
Thousand Palms,8222.0,7875.0,7356.0,7814.0,6794.0,8158.0,8052.0,161761.1,180173.7,197883.3,219562.1,232373.0,249743.2,303042.6,-4.220384334711749,-6.590476190476191,6.22620989668298,-13.053493729203995,20.07653812187224,-1.2993380730571218,11.382588273694976,9.82918150651287,10.955345903368308,5.834750168631104,7.475136956531099,21.3416821759311
Three Rivers,2185.0,2001.0,2243.0,2397.0,2424.0,2699.0,2601.0,279888.3,295182.6,320954.4,342973.8,364070.3,379751.5,455678.0,-8.421052631578947,12.093953023488256,6.865804725813643,1.1264080100125156,11.344884488448844,-3.630974434975917,5.464429917220545,8.73079917312201,6.860600758238543,6.1510529375713245,4.3071901223472535,19.993732743649463
Tiburon,9158.0,9170.0,9205.0,9151.0,9144.0,9167.0,9146.0,2217240.7,2329342.4,2360528.7,2527698.9,2519633.4,2533614.6,2966005.3,0.1310329766324525,0.38167938931297707,-0.5866376969038566,-0.07649437219975959,0.2515310586176728,-0.2290825788153158,5.055910258187111,1.3388456759298366,7.081896525977409,-0.3190846821193774,0.554890247128816,17.066159154592796
Tipton,2787.0,2993.0,3152.0,3218.0,3238.0,3391.0,3193.0,113431.4,126126.4,145048.3,152089.7,165426.5,179779.1,213469.1,7.391460351632579,5.312395589709322,2.0939086294416245,0.6215040397762586,4.725138974675726,-5.838985549985256,11.19178640129629,15.002330994938406,4.854520873391845,8.769035641466836,8.676119001490092,18.73966439925442
Tomales,208.0,245.0,260.0,253.0,191.0,160.0,193.0,727317.6,775108.5,820690.4,865252.4,863150.9,868224.0,1036012.0,17.78846153846154,6.122448979591836,-2.6923076923076925,-24.50592885375494,-16.230366492146597,20.625,6.570843328966607,5.880712184165188,5.429818601509169,-0.24287710730418083,0.5877419579820836,19.325427539436827
Topanga,8419.0,7858.0,7705.0,7449.0,7900.0,8098.0,8255.0,872318.3,854093.1,937832.1,1072220.3,1141693.0,1199479.8,1413815.9,-6.663499227936811,-1.947060320692288,-3.3225178455548345,6.054503960263123,2.5063291139240507,1.9387503087182019,-2.089283235259431,9.80443466877323,14.329665192735467,6.47933078677954,5.061500771223091,17.86908791627836
Torrance,147589.0,147307.0,147190.0,146392.0,145492.0,144430.0,147156.0,674458.3,689643.1,749669.6,826787.7,851478.0,886575.5,1012296.6,-0.19107115028897817,-0.0794259607486406,-0.5421563964943271,-0.6147876933165747,-0.729937041211888,1.8874195111818874,2.251406795646214,8.703994863430085,10.286945075537274,2.9862926117551156,4.121950302885101,14.180529464213706
Tracy,85284.0,86382.0,87613.0,88806.0,90675.0,91462.0,92792.0,404813.3,437642.1,466565.6,510173.3,527568.1,544214.2,679578.8,1.287463064584213,1.425065407145007,1.3616700717929986,2.1045875278697386,0.8679349324510616,1.4541558242767487,8.10961497559492,6.608939130856012,9.346531334500446,3.4095865071731484,3.1552514263087508,24.87340462634016
Tranquillity,691.0,724.0,758.0,839.0,809.0,807.0,645.0,125892.7,143077.1,159983.3,180206.2,200004.2,213647.9,244519.3,4.775687409551375,4.696132596685083,10.686015831134563,-3.575685339690107,-0.2472187886279357,-20.074349442379184,13.650036896499962,11.816146678958395,12.640631865951024,10.986303467916198,6.821706744158364,14.449662271428828
Trinidad,219.0,209.0,199.0,272.0,324.0,348.0,323.0,453796.9,487402.4,544677.0,578573.1,583484.5,599544.8,652828.0,-4.5662100456621,-4.784688995215311,36.68341708542713,19.11764705882353,7.4074074074074066,-7.183908045977011,7.405405369670881,11.750988505596192,6.2231561090334235,0.8488814982929596,2.752480999923742,8.88727581325031
Trinity Center,211.0,210.0,202.0,161.0,154.0,265.0,232.0,220287.8,231777.7,244378.9,249193.7,253271.5,269238.4,305794.9,-0.47393364928909953,-3.8095238095238098,-20.2970297029703,-4.3478260869565215,72.07792207792207,-12.452830188679245,5.215858526890742,5.436761172451009,1.970219196501833,1.6363977098939453,6.304262421946419,13.577743739377443
